audio_path,Inference_result
st_set3_collectorgs237_speakergs3725_38_9.wav, 생생한 농세만 쥐어 꺼내 허리가 굽어가 인자는 똑바로 걸을 수가 없니더
st_set3_collectorgs237_speakergs3725_39_9.wav, 달그를 달구통에 넣어두지 않으면 밤에 산짐승이 내려와가 몰고 가길입니다.
st_set3_collectorgs237_speakergs3725_3_6.wav, 비단을 왜 짜는지 그 과정을 한번 좀 말씀해 주실랍니까?
st_set3_collectorgs237_speakergs3725_40_8.wav, 콘셉트에 코드를 너무 많이 꼽으면 불이 날 수 있으니까 정말 위험합니다.
st_set3_collectorgs237_speakergs3725_41_10.wav," 자식들 때문에 열심히 살았는데, 이제 자식들 이렇게 날 챙겨주니까 고맙지요."
st_set3_collectorgs237_speakergs3725_42_9.wav, 태풍때문에 바람이 시계분위기에 산세태가 날까봐 잠을 한숨도 못잡니다.
st_set3_collectorgs237_speakergs3725_43_9.wav, 배를 짜다가 줄이 터져 삐만 끊어진 대를 막아 이사가 다시 짜면 합니다.
st_set3_collectorgs237_speakergs3725_44_9.wav, 동네에서 무슨 사고라도 생기면 마을 사람들이 굿제이 불러가 굿하고 그러신더
st_set3_collectorgs237_speakergs3725_45_9.wav, 감기약 먹고 잡으러 올 때는 사고 날 수 있으니까네 직행경기 몰지 마이소
st_set3_collectorgs237_speakergs3725_46_8.wav, 남자들은 농악도 하고 시름도 하고 여자들은 관광술래 하면서 놀았지요
st_set3_collectorgs237_speakergs3725_47_9.wav, 된장국 끓이고 호박과 회가 양념장으로 비벼 무만 달짝한게 맛입니다
st_set3_collectorgs237_speakergs3725_48_9.wav, 올해는 날씨가 좋아서 농세도 잘되고 밧디기로 팔고 하니까 기분 좋습니다.
st_set3_collectorgs237_speakergs3725_49_8.wav, 요새는 시간이 조금만 지나도 다 잊어비고 물건도 자주 잃어버려서 큰일입니다.
st_set3_collectorgs237_speakergs3725_50_8.wav, 당랑하면 지인하고 일꾼들은 음식도 농갈라 먹고 술도 마시고 그랬디다.
st_set3_collectorgs237_speakergs3725_51_8.wav, 이 어머니는 솜씨가 좋아가 옷도 잘 맹글고 음식도 맛깔나구로 했습니다.
st_set3_collectorgs237_speakergs3725_52_7.wav, 윤디를 하루에 올려놓고 뜨겁고 달코가 윤디질을 하지루.
st_set3_collectorgs237_speakergs3725_53_8.wav, 지금 얼른 밥상부터 차릴 테니까 배가 고프더라도 조금만 참아 있어.
st_set3_collectorgs237_speakergs3725_54_8.wav, 저는 트랙이 까만 것도 있고 빨간 것도 있는데 극해도 누른 게 제일 많지롱
st_set3_collectorgs237_speakergs3725_55_10.wav, 시아바임께서 늦게까지 안대로 오면 홀빈해가 불 켜놓고 밤새 기다리고 그랬니더.
st_set3_collectorgs237_speakergs3725_56_9.wav, 날이 춥고 손도 시렵고 그렇게도 우리 이린군이 별로 피곤한 줄 몰랐겠다.
st_set3_collectorgs237_speakergs3725_57_9.wav, 올해는 날씨도 좋았고 비도 적당하구로 와가 밭농쇠가 정말 잘된 편이랴.
st_set3_collectorgs237_speakergs3725_58_9.wav, 자식들 서울에서 직장 다니는디 바빠서 연락은 잘 못해도 잘 잊지 않겠는교?
st_set3_collectorgs237_speakergs3725_59_8.wav, 알라가 놀이공원에 가자고 저렇게 짭지는디 바빠도 한번은 가보시다.
st_set3_collectorgs237_speakergs3725_5_8.wav, 이유가 있는 사람들은 개아집 지을 때 보통 몇 칸짜리 집을 지었습니까?
st_set3_collectorgs237_speakergs3725_60_9.wav, 우리 힘들어도 돈 벌이니까 손주들 용돈이라도 줄 수 있으니 좋지요.
st_set3_collectorgs237_speakergs3725_61_11.wav, 이 구죽신은 지 5년이 지났더니 굽이 다 닳아가 인자는 내필이야끝다.
st_set3_collectorgs237_speakergs3725_63_8.wav, 물을 묻힐때는 간을 간가미로 맞춰야지 안그러면 쓴맛이 나서 안된데
st_set3_collectorgs237_speakergs3725_64_10.wav, 담장은 납닥한 돌비를 가지고 쭉 이마 맹글기도 하는디 다 그렇지는 않는디
st_set3_collectorgs237_speakergs3725_65_9.wav, 여기는 전에 살던 때보다 시설도 좋고 애들 학교도 정말 가잡아서 좋아요.
st_set3_collectorgs237_speakergs3725_66_10.wav, 휴가 때만 때만 사람들이 여기에 놀러와가 시레기를 내비리니까네 은시스럽다.
st_set3_collectorgs237_speakergs3725_67_10.wav, 오늘 비올 것 같으니까네 우산 챙겨가고 이자 삐리지 말고 단디 챙겨오나
st_set3_collectorgs237_speakergs3725_68_8.wav, 여기는 종구숙이라 빙원에 가려고 하만 차를 타고 한참 가야 되니더.
st_set3_collectorgs237_speakergs3725_69_8.wav," 가족들이 해돋이 보면서 새해 다짐도 하고, 소원도 빌고 올랐고 해요."
st_set3_collectorgs237_speakergs3725_6_9.wav," 삼신할매한테 자식들 공부 잘하라고, 가족들 건강하게 해달라고 빌었지요."
st_set3_collectorgs237_speakergs3725_70_10.wav," 갈라가 어제부턴 열이 안 떨어지는 뒤, 이러다 키를 나는 것 아닌지 모르겠다."
st_set3_collectorgs237_speakergs3725_71_7.wav, 호피가 안 멈추고 이렇구럼 계속 나면 병원에 가봐야 하는 거 아인교?
st_set3_collectorgs237_speakergs3725_72_8.wav, 애물도 많이 하지만 옛날에 우리 결혼할 때는 생각도 못했습니다.
st_set3_collectorgs237_speakergs3725_73_8.wav, 겨울에는 주적삼 안에 속해뭉치 엮고 꼬매가 입습니다.
st_set3_collectorgs237_speakergs3725_74_8.wav, 지금 안기도 짙고 파도도 높아가 배가 만개 못 땡긴다고 하데요.
st_set3_collectorgs237_speakergs3725_75_8.wav, 이붓이 좀 시끄러워도 사이가 불편해질까봐 그만 참고 살았습니다.
st_set3_collectorgs237_speakergs3725_76_10.wav, 지난주에 상초도 순카노아 끈에 사월초쯤 대마 묵을 수 있을깁니다.
st_set3_collectorgs237_speakergs3725_77_8.wav, 여기에는 시골이라 교통이 좀 불편한지 공기가 깨끔하고 경치가 참 좋아요
st_set3_collectorgs237_speakergs3725_78_10.wav, 실화기를 새끼에 엉따가 말려놨다가 나중에 굽기릴때 엉까무검만 맞으세요.
st_set3_collectorgs237_speakergs3725_79_7.wav, 돼지 잡을 때는 어른이 여럿 붙어야지 안그러면 힘들어 못 잡는다
st_set3_collectorgs237_speakergs3725_7_9.wav, 방에 가리떡하고 술을 차려 놓으니 편하게 드시면서 말씀 나누시소.
st_set3_collectorgs237_speakergs3725_80_9.wav, 빨리 먹으면 과식하게 되니깐 배고파도 천천히 드시는게 좋습니다.
st_set3_collectorgs237_speakergs3725_81_8.wav, 비가 많이 오면 축대부퉁 살피고 위험하다 싶으면 버뜩 집에 나와야 합니다.
st_set3_collectorgs237_speakergs3725_82_6.wav, 소동을 안하면 좋은 약을 많이 먹어도 아무 소용이 없습니다.
st_set3_collectorgs237_speakergs3725_83_8.wav, 두럽은 살찌기 대처가 뭉쳐 먹기도 하고 고추장에 찍어 먹기도 해서야
st_set3_collectorgs237_speakergs3725_84_8.wav, 어릴 때 학교는 못 가고 풀비로 가고 소품먹이로 다니고 그랩니다
st_set3_collectorgs237_speakergs3725_85_8.wav, 여름철에는 모든 음식을 잘 익혀먹고 물도 꼭 끓인것만 드셔야되요.
st_set3_collectorgs237_speakergs3725_86_8.wav, 목의 향을 피우면 화재염이 있으니깐 모구장을 쳐놓고 주무시는 게 좋아요.
st_set3_collectorgs237_speakergs3725_87_10.wav, 엘리베이터에 가득히만 우러러 나오려고 하지 말고 비상벨을 누르면서 도움을 청하이소
st_set3_collectorgs237_speakergs3725_88_7.wav, 스님이 시주하러 오면 많이는 못 드려도 살을 쪼매쓱 담아드리고 그랩니다.
st_set3_collectorgs237_speakergs3725_89_9.wav, 일을 잘 할 수 있으면 지가 맡아서 하든지 아니면 당신이 노가리는 하지 말아야지.
st_set3_collectorgs237_speakergs3725_8_9.wav," 이틀로 옷을 만들어서 입으셨다고 했는데, 옷 맹구는 과정을 알려주시나요?"
st_set3_collectorgs237_speakergs3725_90_8.wav, 우리 메누리는 농쇄일은 잘 못해도 청소 하나는 정강실업으로 잘합니다.
st_set3_collectorgs237_speakergs3725_91_9.wav, 점심 때 돌찬치과가 어디나 많이 먹었는지 배불러서 저녁은 못 먹겠네요.
st_set3_collectorgs237_speakergs3725_92_8.wav, 그러면 형한테 화가 많이 났는지 이야기를 듣다보니까 이해가 되더라구요.
st_set3_collectorgs237_speakergs3725_93_8.wav, 산비는 하루 저녁 이만 많이 짜는데 맹주는 촘촘해서 안만 짜도 많이 못 짜요.
st_set3_collectorgs237_speakergs3725_94_8.wav, 서렌지에 불을 켜 난걸 잊어버려서 음식을 막아 태울 뿐 했다.
st_set3_collectorgs237_speakergs3725_95_9.wav," 오랫동안 한 동네에 살았던 할머니인데, 돌아가시니까 맴이 아프네요."
st_set3_collectorgs237_speakergs3725_96_8.wav, 혈압력은 시간을 맞춰서 챙겨 드셔야지 안 그러면 효과가 없습니다.
st_set3_collectorgs237_speakergs3725_97_10.wav, 돌아와 보이끈에 문이 열려있고 깨닫이가 이어둔 돈이 전부 없어졌니다.
st_set3_collectorgs237_speakergs3725_98_9.wav, 오늘 중요한 시험 보니깐 이 식료하고 찹쌀도 먹고 심내서 시험 잘 봐라
st_set3_collectorgs237_speakergs3725_99_8.wav, 옛날부턴 조선꿈이나 대지꿈꾸만 집에 돈 돌아온다고 좋아했지요.
st_set3_collectorgs237_speakergs3725_9_7.wav, 겨울에 먹을 채소나 과일 같은 것은 어디에 보관을 했습니까?
st_set3_collectorgs238_speakergs2152_0_8.wav, 친정 동네하고 이 동네하고 차례 지낼 때 상차리는 건 뭐가 다릅니까?
st_set3_collectorgs238_speakergs2152_100_8.wav, 동구석이라 젊은 사람은 아예 없고 전부 노인들만 있으니까 농사 짓기도 힘들어요
st_set3_collectorgs238_speakergs2152_101_6.wav, 소도 사람처럼 잘 먹어야 근육이 붙고 힘도 생겨서 일도 잘하죠
st_set3_collectorgs238_speakergs2152_102_7.wav, 옷감을 자를 때는 미리 선을 그어 놓아야 똑바로 잘 자를 수 있어요
st_set3_collectorgs238_speakergs2152_103_8.wav, 올해는 배추 농사를 망쳐서 김장을 하려면 배추를 좀 사와서 담가야 되겠네요
st_set3_collectorgs238_speakergs2152_104_6.wav, 우리 며느리는 자식들 잘 챙기고 착해서 내가 얼마나 자랑을 하고 다닌다고요
st_set3_collectorgs238_speakergs2152_105_8.wav, 대추 한 폭이 키우는 것도 이렇게 힘드는데 어머님은 어떻게 평생 농사를 짓고 사셨을까요?
st_set3_collectorgs238_speakergs2152_106_6.wav, 비가 올 줄을도 모르고 세차를 하루 종일 열심히 했는데 완전 헛수고 했네요
st_set3_collectorgs238_speakergs2152_107_7.wav, 요새는 세월이 좋다만 우리 클 때는 하고 싶은 것도 못하고 고생이 많았어요
st_set3_collectorgs238_speakergs2152_108_8.wav, 전화를 하고 싶었는데 얘기하는 중간에 전화하러 나오기가 어려워서 집에 전화 못했습니다
st_set3_collectorgs238_speakergs2152_109_7.wav, 어머니 지금 차 타고 장에 나가려고 하는데 혹시 읍내로 나가시면 태우다 드릴께요
st_set3_collectorgs238_speakergs2152_10_10.wav, 어깨가 뻐근한뒤 얼음찜질하고 냉장고에 얼음좀 꺼내주세요
st_set3_collectorgs238_speakergs2152_11_9.wav, 마다를 계속 관리해야지 안그라모 금세 잡초가 지뢰가 엉망이 되요
st_set3_collectorgs238_speakergs2152_12_9.wav, 옛날에는 먹을 것이 없으니깐 겨울에 고두름도 맛있다고 따먹고 그랬지요
st_set3_collectorgs238_speakergs2152_13_9.wav," 제사를 안 모실 것 같으면 모르지만, 제사를 모실 것 같으면 정성을 드려야 됩니다."
st_set3_collectorgs238_speakergs2152_14_10.wav, 갓이 별로 크지도 않으니깐 가배추보다는 상초같은걸 숨기는게 좋겠습니다
st_set3_collectorgs238_speakergs2152_15_9.wav, 옛날에는 혼자 짐장을 했는데 요즘은 힘들어가 동네 사람들하고 같이 합니다
st_set3_collectorgs238_speakergs2152_16_8.wav, 산에 가서 조금만 댕겨보면 지팽이 만들기 좋은 나무가 천지빛깔입니다
st_set3_collectorgs238_speakergs2152_17_8.wav, 다리도 아프고 날이 뜨거우니깐 저기 거릉지에서 잠시 쉬었다가 갑시다
st_set3_collectorgs238_speakergs2152_18_9.wav, 보리깨가 무거워 허리 다칠수 있으니 타작할때 살살 두드려주세요
st_set3_collectorgs238_speakergs2152_19_10.wav, 옛날에는 특별한 간식이 없으니까 옥수수껭이나 감자 같은 걸 먹고 그랬습니다
st_set3_collectorgs238_speakergs2152_1_11.wav, 두가지로 쓸 나무는 또 갈라가 저쪽 담장 밑에 쌓아두면 됩니다
st_set3_collectorgs238_speakergs2152_20_8.wav, 여기까지 오시느라 욕봤는데 시원한 냉수부터 한잔 드셔서
st_set3_collectorgs238_speakergs2152_21_9.wav, 기진이 일어나 책상 밑으로 들어가 멈출 때가 좀 기다려야 합니다
st_set3_collectorgs238_speakergs2152_22_9.wav, 요새 날씨가 가물어서 농사도 못 짓고 계속 집에만 있으니까 정말 답답하데
st_set3_collectorgs238_speakergs2152_23_9.wav, 오랜만에 가족끼리 외식 한번 하자고 하는데 그것도 못하면 우야농구요
st_set3_collectorgs238_speakergs2152_24_10.wav, 새 옷 입으니까 내 사람이 달라 비는데 전부 팀 내가 옷 좀 사 입으라고 안 하더나
st_set3_collectorgs238_speakergs2152_25_9.wav, 처음 시집왔을때 생선국을 보고 이거 비린내가 나서 어떻게 먹을지 걱정했습니다
st_set3_collectorgs238_speakergs2152_26_9.wav, 밀감이 너무 세부라워서 못먹겠는데 냉장고에 다른 과일 있으면 좀 내올래요?
st_set3_collectorgs238_speakergs2152_27_10.wav, 오랜만에 조카를 보니까 못 알아볼 정도로 훌쩍 커 버리니까 깜짝 놀랬대
st_set3_collectorgs238_speakergs2152_28_11.wav, 수술비가 한두 푼이 아닌데 갑자기 돈 이바구를 하만 어쩌나는 말이고
st_set3_collectorgs238_speakergs2152_29_7.wav, 수숙때 차례 지내면서 조상한테 감사하다고 인사를 잘해야 한데이
st_set3_collectorgs238_speakergs2152_2_7.wav, 수박은 큰게 맛있다고 하는데 참외는 작은게 맛있다는 겁니다
st_set3_collectorgs238_speakergs2152_30_9.wav, 등더리에 살밑이 다 벗겨졌는데 연고를 바르니깐 희한하게 금방 깔아왔네요
st_set3_collectorgs238_speakergs2152_31_9.wav, 나이가 드니깐 귀까지 어두워져서 사람들이 무슨 말을 해도 잘 못 알아듣겠습니다
st_set3_collectorgs238_speakergs2152_32_9.wav, 아버님께서 옷차려 입고 나가시면 사람들이 가다 제일이라고 많이 말씀하셨습니다.
st_set3_collectorgs238_speakergs2152_33_14.wav, 애놈들이 쌀을 다 배끓여 가버려서 없으니까네 만날 꽁당 보리밥 밖에 못 먹었지요
st_set3_collectorgs238_speakergs2152_34_9.wav, 채독에 걸리면 얼굴이 노랗게 돼 가지고 사람이 기운이 하나도 없어 집니다
st_set3_collectorgs238_speakergs2152_35_9.wav, 돼지 머리 갖다 놓고 국판 벌리면 동네 사람들 쭉 와가 기경도 하고 그랬습니다
st_set3_collectorgs238_speakergs2152_36_9.wav, 너무 무 구데기가 어딘지 아는 사람들은 다른 집 무시를 빼가지고 했지요
st_set3_collectorgs238_speakergs2152_37_7.wav, 물리면 병원에 가야지 된장 같은 거 마음대로 바르면 큰일 납니다
st_set3_collectorgs238_speakergs2152_38_7.wav, 평생을 농사만 지으니 꺼내 허리가 굽어가 인자는 똑바로 걸을 수가 없습니다
st_set3_collectorgs238_speakergs2152_39_10.wav, 닭을 달구통에 넣어 두지 않으면 밤에 산짐성이 내려와서 물고 가버립니다
st_set3_collectorgs238_speakergs2152_3_7.wav, 단을 왜 짜는지 그 과정을 한번 좀 말씀해 주실랍니까?
st_set3_collectorgs238_speakergs2152_40_9.wav, 콘센트에 코트를 너무 많이 꼽으면 불이 날 수 있으니깐 정말 위험합니다
st_set3_collectorgs238_speakergs2152_41_8.wav, 자식들 때문에 열심히 살았는데 이제 자식들이 이렇게 날 챙겨주니까 고맙지요.
st_set3_collectorgs238_speakergs2152_42_10.wav, 태풍 때문에 바람이 시게 불어 꺼내 산사태가 날까봐 잠을 한숨도 못잡습니다
st_set3_collectorgs238_speakergs2152_43_10.wav, 대를 짜다가 줄이 터져 핀만 끊어진 대를 막아 이사가 다시 짜야 합니다
st_set3_collectorgs238_speakergs2152_44_9.wav, 동네에서 무슨 사고라도 생기면 마을 사람들이 굿제리 불러가 굿하고 그랬습니다.
st_set3_collectorgs238_speakergs2152_45_8.wav, 감기약 먹고 잡으러 올 때는 사고 날 수 있으니 꺼내 경운기 물지 마시소
st_set3_collectorgs238_speakergs2152_46_7.wav, 남자들은 농악도 하고 씨름도 하고 여자들은 강강술래 하면서 놀았지요
st_set3_collectorgs238_speakergs2152_47_8.wav, 된장국 끓이고 호박밥 해가 양념장으로 비비면 달달한게 맛있습니다
st_set3_collectorgs238_speakergs2152_48_9.wav, 올해는 날씨가 좋아가 농사도 잘됐고 밧데기로 팔고 하니까 기분 좋습니다
st_set3_collectorgs238_speakergs2152_49_9.wav, 요새는 시간이 조금만 지나도 다 잊어비고 물건도 자주 유가 부려서 큰일입니다
st_set3_collectorgs238_speakergs2152_4_9.wav, 마을 모순군은 날에는 사람들이 같이 이거저거 다니면서 품마실을 합니다.
st_set3_collectorgs238_speakergs2152_50_8.wav, 상냥함은 지인하고 일꾼들이 음식도 눈갈라 먹고 술도 마시고 그랬습니다.
st_set3_collectorgs238_speakergs2152_51_9.wav, 우리 어머니는 솜씨가 좋아 옷도 잘 맹글고 음식도 잘 맛깔나고 했습니다
st_set3_collectorgs238_speakergs2152_52_6.wav, 윤디를 하루에 올려놓고 뜨겁고로 달궈가 윤디질을 하지요
st_set3_collectorgs238_speakergs2152_53_7.wav, 지금 얼른 밥상부터 차릴 테니깐 배가 고프더라도 조금만 참으이소
st_set3_collectorgs238_speakergs2152_54_10.wav, 손은 트릭이 까만 것도 있고 빨간 것도 있는데 크게 또 누른 게 제일 많지요
st_set3_collectorgs238_speakergs2152_55_12.wav, 시아버님께서 늦게까지 안 들어오시면 홀빈해가 불 켜놓고 밤새 기다리고 그랬습니다.
st_set3_collectorgs238_speakergs2152_56_10.wav, 날이 춥고 손도 시렵지만 그게도 우리 일이 꺼내 별로 피곤한 줄도 모르겠다
st_set3_collectorgs238_speakergs2152_57_9.wav, 올해는 날씨도 좋았고 비도 적당하게 와서 밭농사가 정말 잘 된 편이라요
st_set3_collectorgs238_speakergs2152_58_8.wav," 자식들, 서울에서 직장 등기는데 바빠서 연락을 잘 못해도 잘 있지 않겠습니까?"
st_set3_collectorgs238_speakergs2152_59_10.wav, 나가 놀이공원에 가자고 저렇게 잡히는데 아빠도 한번은 가봅시다
st_set3_collectorgs238_speakergs2152_5_9.wav, 여유가 있는 사람들은 계야집 지을 때 보통 몇 칸짜리 집을 지었습니까?
st_set3_collectorgs238_speakergs2152_60_7.wav, 일이 힘들어도 돈 벌이가 손주들 용돈이라도 줄 수 있으니께 좋지요
st_set3_collectorgs238_speakergs2152_61_8.wav, 이 구두 신은지 5년이 지나니까 금이 다 달아서 이제는 버려야겠다
st_set3_collectorgs238_speakergs2152_62_7.wav, 날이 더우면 소금을 조금 넣고 추우면 많이 넣고 그래야 맛이 제대로 납니다
st_set3_collectorgs238_speakergs2152_63_8.wav, 나물 무칠때는 간을 간간하게 잘 무쳐야지 안그러면 쓴맛이 나서 안돼요
st_set3_collectorgs238_speakergs2152_64_9.wav, 당장은 납작한 돌멩이를 가지고 쭉 이어 만들기도 하는데 다 그렇지는 않아요
st_set3_collectorgs238_speakergs2152_65_8.wav, 여기는 전에 살던 데보다 시설도 좋고 애들 학교도 정말 가까워서 좋아요
st_set3_collectorgs238_speakergs2152_66_7.wav, 휴가 때만 되면 사람들이 여기 놀러와서 쓰레기를 버리니까 지긋지긋하다.
st_set3_collectorgs238_speakergs2152_67_8.wav, 오늘 비올 것 같으니까 우산 챙겨갖고 잊어버리지 말고 잘 챙겨가서 와라
st_set3_collectorgs238_speakergs2152_68_8.wav, 여기는 종구석이라서 병원에 가려고 하면 차를 타고 한참을 나가야 됩니다
st_set3_collectorgs238_speakergs2152_69_7.wav, 가족끼리 해두지 보면서 새해 다짐도 하고 소원도 빌고 오려고 해요
st_set3_collectorgs238_speakergs2152_6_10.wav, 삼신할매한테 자식들 공부 잘하고 가족들 건강하게 해달라고 빌었지라우
st_set3_collectorgs238_speakergs2152_70_7.wav, 애가 어제부터 열이 안 떨어지는데 이러다 큰일 나는 거 아닌지 모르겠다
