audio_path,Inference_result
st_set3_collectorgs237_speakergs3725_106_8.wav,아 어무 세 를 루 종일 열심히 했는디 완시이 했거어
st_set3_collectorgs237_speakergs3725_107_8.wav,오새는 세월이 다만 우리 클 때는 하고 싶은 것도 못고 골하리이 같어
st_set3_collectorgs237_speakergs3725_108_10.wav,전화를 시펀는디 얘기는 중간에 전화하러 오 어려워가 집에 전화 모했니더
st_set3_collectorgs237_speakergs3725_109_9.wav,어머이 금 타고 자 나갈고 하는디 혹시 가시험 시 드릴게
st_set3_collectorgs237_speakergs3725_10_8.wav,어깨가 뻐근한디 얼음 뜸질 좀 하구로 냉장고에 얼음 좀 꺼내 도래
st_set3_collectorgs237_speakergs3725_11_8.wav,마당를 계속 관리해야지 안 그라먼 금 잡초가 자래가 엉망이 돼요
st_set3_collectorgs237_speakergs3725_12_9.wav,옛날에는 글 것이 업쓰니께네 겨울에 고드름도 이 따 따 그랬지요
st_set3_collectorgs237_speakergs3725_13_10.wav,지사를 안 모실 거트면 모르지만 지사를 모실 것 같트면 정성을 들려야 됨니더
st_set3_collectorgs237_speakergs3725_14_11.wav,밭이 별로 크지 아으 카배추보다는 상초 거튼 걸 거구시 좋니더
st_set3_collectorgs237_speakergs3725_15_8.wav,옛날에는 혼재 짐장 했었는데 요즘은 힘들어 동네 사람들하 거 함니더
st_set3_collectorgs237_speakergs3725_16_8.wav,산에 조금만 댕겨면만 지팽이 만들기 좋은 나무가 천지까리시더
st_set3_collectorgs237_speakergs3725_17_9.wav,다리도 아프고 날이 뜨거우니께네 저기 거렁지에서 잠시 쉬었다가 갑시더
st_set3_collectorgs237_speakergs3725_18_11.wav,도리깨가 깨나 거 거니가 허리 다칠 수 이쓰니께네 타작 털 때 살 뚜 뚜드리래이
st_set3_collectorgs237_speakergs3725_19_10.wav,옛날에는 특별한 간식이 업쓰니꺼네 옥수깽이나 잠자 거튼 걸 먹고 그랜니더
st_set3_collectorgs237_speakergs3725_1_7.wav,둥가지 쓸 나무는 또갈라 저쪽 담장 밑에 쌓아두 됨니더
st_set3_collectorgs237_speakergs3725_20_7.wav,여까지 오시느라 욕 욕는디 시원한 냉수부텀 한 잔 드시이소
st_set3_collectorgs237_speakergs3725_21_10.wav,지진이 일나만 어떡 책상 밑으로 들어가 멈출 때까지 지달야 함니데이
st_set3_collectorgs237_speakergs3725_22_8.wav,요새 날씨가 가물어 농새도 못 짓고 계속 집에만 이쓰니끼네 정말 답네
st_set3_collectorgs237_speakergs3725_23_8.wav,오랜만에 가족들리 외식 한번 하자고 하는디 그것 그것도 못하믄 우야는교
st_set3_collectorgs237_speakergs3725_24_9.wav,새옷 이브니꺼네 사람이 달라 비는디 전부텀 내가 옷 입으라가 안 하더나
st_set3_collectorgs237_speakergs3725_25_9.wav,처음 시집 왔을 생선국을 보고 이거 비린내가 나가 우예 무글지 걱정했는데
st_set3_collectorgs237_speakergs3725_26_9.wav,밀감리이 너무 새시라서 묵껜는디 냉장고에 다린 과일 있쓰이 있 좀 내 올래
st_set3_collectorgs237_speakergs3725_27_9.wav,옛랜만 조캐를 보이꺼네 알아 볼 정도로 훌쩍 커삐리가 깜짹 놀떼이
st_set3_collectorgs237_speakergs3725_28_8.wav,수술비가 한두 푼 아닌디 갑자기 돈 이바지를 하만 어쩌라 말마리고
st_set3_collectorgs237_speakergs3725_29_8.wav,추석 때 차례 지내면서 조상한테 사다 사 인사를 잘 해야 덴데
st_set3_collectorgs237_speakergs3725_2_6.wav,수박은 큰 게 맛있다고 하는디 참외는 작은 게 마었니더
st_set3_collectorgs237_speakergs3725_30_11.wav,등리에 밑이 다 껴졌는디 연고를 바르이꺼네 희한하구로 금방 라앉네요
st_set3_collectorgs237_speakergs3725_31_10.wav,나이가 드이꺼네 귀끼가 어두워져가 가 사람들이 무슨 말을 잘 알못지 라듣껜니더
st_set3_collectorgs237_speakergs3725_32_10.wav,이 이 차려 만 나가시만 사람들이 가다재이라고 마이 말씀하니더
st_set3_collectorgs237_speakergs3725_33_10.wav,애넘리 다 빼끄러 가 삐리서 업쓰니꺼네 만날 꽁당보리밥밖께 몬 무지로
st_set3_collectorgs237_speakergs3725_34_10.wav,채에 걸레만 얼굴이 노랗게 돼 가지 사람이 기운이 하나도 없어 비니더
st_set3_collectorgs237_speakergs3725_35_9.wav,대머리 갖다 놓고 굿판 벌리면 동네 사람들 쭉 기경도 하고 그랬습니더
st_set3_collectorgs237_speakergs3725_36_9.wav,너므 무시 구디가 어든 지 아는 사람들은 다른 집 무시를 빼가기도 해찌로
st_set3_collectorgs237_speakergs3725_37_9.wav,배리에 제어이 가야지 된장 거튼 거 마르만 바르면서 큰일 납니더
st_set3_collectorgs237_speakergs3725_38_9.wav,평생을 농 농 지으니까 허리가 굽어가 인자는 똑바로 걸을 수가 니더
st_set3_collectorgs237_speakergs3725_39_9.wav,전벌기리 어지 어기리 당으에 밤에 산짐승이 내들와가 물 가 림니더
st_set3_collectorgs237_speakergs3725_3_6.wav,비단을 우예 짜는지 그 과정을 한번 좀 말씀해 주실람꺼까
st_set3_collectorgs237_speakergs3725_40_8.wav,콘센에 코드를 마이 꼬브으만 불이 날 수 이쓰니꺼네 정 위험맙는데
st_set3_collectorgs237_speakergs3725_41_10.wav,자슥뜰 때문에 열심히 살았는디 인자 자슥들 러쿠럼 챙겨주니께네 고맙지로
st_set3_collectorgs237_speakergs3725_42_9.wav,태풍 때미에네 사람이 게 게 부니꺼네 산사가 날까 잠을 한숨 못 잠니더
st_set3_collectorgs237_speakergs3725_43_9.wav,배를 짜다 줄이 터져지 삐만 끊어진 데를 마카 이사가 시 함니데이
st_set3_collectorgs237_speakergs3725_44_9.wav,동네에서 무신 고 라 생기면 마을 사람들이 이 불어가 굿하고 그랬심니더
st_set3_collectorgs237_speakergs3725_45_9.wav,감기약 먹고 자부러 때는 사고 날 수 이쓰니께 저운기 기 몰지 마이소
st_set3_collectorgs237_speakergs3725_46_8.wav,여자들은 악도 씨도 씨 하고 자고 강하히면 면 노지
st_set3_collectorgs237_speakergs3725_47_9.wav,된장 리 호박밥 해가 양념장으로 비벼 무만 짜 비니더
st_set3_collectorgs237_speakergs3725_48_9.wav,올아래는 날씨가 좋아가 농새도 떼고 받띠기로 팔고 하이꺼네 기 존니더
st_set3_collectorgs237_speakergs3725_49_8.wav,요새는 시간이 조금만 지나도 다 이저삐고 물사도 자주 일가뿌래서 크닐임니더
st_set3_collectorgs237_speakergs3725_50_8.wav,상랑하만 지하고 들 음식도 농갈라 묵 집술에도 마시고 그랬지도
st_set3_collectorgs237_speakergs3725_51_8.wav,어리이 어무들이는 솜씨가 좋아가 옷도 잘 맹들고 음식도 마깔나게 슴니더
st_set3_collectorgs237_speakergs3725_52_7.wav,윤를 화루에 올려놓고 뜨겁꾸로 달만 디을 하지로
st_set3_collectorgs237_speakergs3725_53_8.wav,비이 때른 른 밥상이 테니꺼 배가 고프더라도 조금만 차므이소
st_set3_collectorgs237_speakergs3725_54_8.wav,는 트래기 까만 것도 빨간 것도 인는디 그도 누런 제 제일 만치요
st_set3_collectorgs237_speakergs3725_55_10.wav,시씨바임 서 늦게까지 안 드러오면 홀빈해가 불쳐 켜놓고 밤새 다 리 기다리고 그랜니더
st_set3_collectorgs237_speakergs3725_56_9.wav,날이 칩고 손도 손 시지 그캐도 우리 이리 이꺼네 별로 피곤한 줄 모르었겄다
st_set3_collectorgs237_speakergs3725_57_9.wav,올해는 날씨도 좋았고 비도 적당하구로 와가 밭농새가 정말 잘 편지
st_set3_collectorgs237_speakergs3725_58_9.wav,자슥뜰 서울에서 직장 댕기는디 바빠서 연은 잘 해도 잘 있지 안는겨
st_set3_collectorgs237_speakergs3725_59_8.wav,알라가 이공원에 가자고 저렇게 잡치는디 바빠도 한번은 시어더
st_set3_collectorgs237_speakergs3725_5_8.wav,여유가 있 있는 사람들은 개아집 지을 때 보통 몇 칸짜리 집을 지얻슴니껴
st_set3_collectorgs237_speakergs3725_60_9.wav,일이 힘들어 돈 돈 버리 버리 까 손주들 용돈이라도 줄 수 이쓰니께 조치로
st_set3_collectorgs237_speakergs3725_61_11.wav,이 구죽 신 지년 년이 지내니꺼네 굽이 다 딸달가 인자는 내삐리야게따
st_set3_collectorgs237_speakergs3725_63_8.wav,나물 때는 간을 강가무리하구로 맞야지 안 그라면 쓴 맛이 서 안 하데
st_set3_collectorgs237_speakergs3725_64_10.wav,담장 납따한 돌삐를 가지고 쭉 이아가 맹맨글기도 하는디 다 그렇지는 안는디
st_set3_collectorgs237_speakergs3725_65_9.wav,여기는 전에 살던 데다 다 시설도 좋 고 애들 핵교도 정말 가차바서 조아예
st_set3_collectorgs237_speakergs3725_66_10.wav,휴가 때만 데만 사람들이 여기 놀러와서 씨레기를 내이리니께네 언선시럽다
st_set3_collectorgs237_speakergs3725_67_10.wav,오늘 비 올 것 같트니끼네 우산 챙겨가고 자 말고 챙겨 온니나
st_set3_collectorgs237_speakergs3725_68_8.wav,여개는 촌구쓰이라 빙어 갈라고 하만 차를 타고 한참 가야 데니더
st_set3_collectorgs237_speakergs3725_69_8.wav,가족리지 돋이 보면서 씨해 다짐도 고 소원도 빌고 올라꼬 해요
st_set3_collectorgs237_speakergs3725_6_9.wav,삼씨한 자식들 공부 잘하고 가족들 건강하고 해 달라고 빌었지요
st_set3_collectorgs237_speakergs3725_70_10.wav,알라가 어제부터 열이 안 떠러지는디 이라다 킬 나는 애인지 모르걷다
st_set3_collectorgs237_speakergs3725_71_7.wav,코피가 멈고 이러쿠 계속 나면 병원에 가봐야 하는 아닌교
st_set3_collectorgs237_speakergs3725_72_8.wav,올지 농사이 하지만 옛날에 우리 결혼할 때는 생각도 했니더
st_set3_collectorgs237_speakergs3725_73_8.wav,여개울리에 우적삼 안에 소개뭉치를 여코고 꼬매가 더었니더
st_set3_collectorgs237_speakergs3725_74_8.wav,지금 안기도 짙고 파도 노파가 배가 만거개 댕못 댕 하대예
st_set3_collectorgs237_speakergs3725_75_8.wav,이부이 좀 시끄러워도 사이가 불편해질까 봐 고마 참고 사랐니더
st_set3_collectorgs237_speakergs3725_76_10.wav,지난에 상초도 숨숭카 월 초 쯤 데마 글 무수 있을 데니더
st_set3_collectorgs237_speakergs3725_77_8.wav,여기는 시골이라 교통이 좀 불편 공기도 깨끔하고 겡치가 참 조아예
st_set3_collectorgs237_speakergs3725_78_10.wav,시라기를 새끼에 여까가 말려 난중에 국 끼릴 리 무가만 마시어예
st_set3_collectorgs237_speakergs3725_79_7.wav,배이 를 때는 어른이 여럭 여 붙어야지 안 그라모 힘들러어 못 잠니데
st_set3_collectorgs237_speakergs3725_7_9.wav,방아에 가리하 술을 차려 아니께 편하게 드시면서 말씀 나누시소
st_set3_collectorgs237_speakergs3725_80_9.wav,빨리 무만 과식하게 되니께네 배고파가도 히 시는 기 좋씀니
st_set3_collectorgs237_speakergs3725_81_8.wav,비가 마이 오우만 축대부 살피고 위험하다 싶프면 가어야 함니더
st_set3_collectorgs237_speakergs3725_82_6.wav,운을 안하만 좋은 약을 마이 무어도 아무 소용 업습니데이
st_set3_collectorgs237_speakergs3725_83_8.wav,더릅 살기 데쳐가 무쳐 먹기도 하고 고치장에 찍어 먹끼도 해써예
st_set3_collectorgs237_speakergs3725_84_8.wav,어릴를 때 핵교는 못 가고 풀 비러 고 풀 풀 먹이러 다니고 그랬니더
st_set3_collectorgs237_speakergs3725_85_8.wav,여름철에는 음식을 잘 익카 물도 꼭 끼린 것만 것 드셔야 돼예
st_set3_collectorgs237_speakergs3725_86_8.wav,모기을 피우만 화재 위험 이 이쓰니까네 모구장을 쳐놓고 주무시는 기 좋아예
st_set3_collectorgs237_speakergs3725_87_10.wav,엘리이 가두키만 우럭그로 나올라꼬 하지 말고 비상벨을 눌질러서 도움을 청하이소
st_set3_collectorgs237_speakergs3725_88_7.wav,스님이 시주하러 오만 자이는 못 드려도 쌀을 쪼매쓱 고 드리고 그랜니더
st_set3_collectorgs237_speakergs3725_89_9.wav,일을 잘할 자하이 있으쓰만 지가 맡아서 하든 든 아니면 당신이 노가리는 지 말아야지
st_set3_collectorgs237_speakergs3725_8_9.wav,비틀로 옷을 만드라가 입으셨고 캔는디 옷 맹그는 과정을 과 말 주실람니껴
st_set3_collectorgs237_speakergs3725_90_8.wav,우리이 며느리는 농 농일은 잘 못해도 청소 하나는 정강시럽구로 하니더
st_set3_collectorgs237_speakergs3725_91_9.wav,점심 돌잔치 가라가 어찌나 많이 무었는지 배불러서 은을 더었지
st_set3_collectorgs237_speakergs3725_92_8.wav,배얼는 형한 화가 많이 났는디 이기를 듣다 보니까꺼네 이해가 데라고예
st_set3_collectorgs237_speakergs3725_93_8.wav,비아는 어하루 저녁이만 만 마이 짜는디 멩주는 촘해서 암만 짜도 마이 못 짜예
st_set3_collectorgs237_speakergs3725_94_8.wav,배스리님지에 이라 어저삐리서 음식을 마 마카 든데
st_set3_collectorgs237_speakergs3725_95_9.wav,오랫동 한 동네에 살았던 할 할마닌데 도돌라가시니께 미 마프네
st_set3_collectorgs237_speakergs3725_96_8.wav,혈압약이 씨간을 맞춰 챙겨 드셔야지 안 그라면 효과가 씀니데이
st_set3_collectorgs237_speakergs3725_97_10.wav,날아 아 보이꺼네 문이 열려 있고 지에 어 돈이 전부 어젼니더
st_set3_collectorgs237_speakergs3725_98_9.wav,아들 오늘 중요한 시험 보이니꺼네 이 생여타고 찹쌀떡 꼬 힘내서 시험 잘 봐래이
st_set3_collectorgs237_speakergs3725_99_8.wav,옛날을 있쓰꿈이만 지꿈 꾸만 집에 어온다고 조아찌지
st_set3_collectorgs237_speakergs3725_9_7.wav,게어우에 먹을 채소나 가일 같은 것은 데 관 습니껴
st_set3_collectorgs238_speakergs2152_0_8.wav,친정 동네하고 동네하고 차례 지낼 때 채리는 건 뭐가 다름릅니까
st_set3_collectorgs238_speakergs2152_100_8.wav,촌구석이라 사람은 아이 없고 부 노인들만 있으니까 농사 짓기도 힘들어요
st_set3_collectorgs238_speakergs2152_101_6.wav,도 사람처럼 먹어야 근육도 붙고 힘 도 생겨서 일 잘었지요
st_set3_collectorgs238_speakergs2152_102_7.wav,모아을 자를 때는 미리 선을 끄어 놓아야 똑바로 잘 자를 있이어요
st_set3_collectorgs238_speakergs2152_103_8.wav,올해는 배추 농사 망쳐서 김장을 할하려면 배추를 를 좀 사와서 담가야 되겠네요
st_set3_collectorgs238_speakergs2152_104_6.wav,우리 메누리는 자식들 잘 챙기고 착 내가 얼마나 자랑을 하고 하고 다라고요
st_set3_collectorgs238_speakergs2152_105_8.wav,배아 포기 키우는 것도 이렇게 힘드는데 어머이 어떻게 생 농사를 짓고 었라까
st_set3_collectorgs238_speakergs2152_106_6.wav,비가 올 줄도 모르고 세차를 하루 열종심히 했히데 데은 했네
st_set3_collectorgs238_speakergs2152_107_7.wav,요새는 세월이 좋다만 우리 클 때는 하고 싶은 것도 못하고 생이 많았어요
st_set3_collectorgs238_speakergs2152_108_8.wav,전화를 하고 시펀는데 얘기하는 중간에 전화하 나오기가 어워서 집에 전화 못 했습니다
st_set3_collectorgs238_speakergs2152_109_7.wav,어머이 지금 차 타고 장 가갈라고 하는데 읍내로 나가시면 태워 드릴까요
st_set3_collectorgs238_speakergs2152_10_10.wav,어끼기가 뻐근한디 디 얼음 찜질를 좀 하도로 냉장고에 얼음 좀 꺼내 도래이
st_set3_collectorgs238_speakergs2152_11_9.wav,마다당를 계속 관리해야지 안 그라모 금새 잡초가 집래가 엉망이 돼요
st_set3_collectorgs238_speakergs2152_12_9.wav,옛날에는 무글을 것이 업쓰니까네 게울레 고드름도 맛있다고 따 묵꼬 그랬지요
st_set3_collectorgs238_speakergs2152_13_9.wav,제사를 안 모실 것 같으면 르지 제사를 모실 것 같으면 정성을 들려야 됩니다
st_set3_collectorgs238_speakergs2152_14_10.wav,밭이리이 별로 크지도 아으니까네 카배추보다는 상추 같은 걸 숨구는 게 게 좋습니다
st_set3_collectorgs238_speakergs2152_15_9.wav,옛날에 혼재 짐장을 했는데 요즘은 힘들러가 동네 사람들하고 같이 합니다
st_set3_collectorgs238_speakergs2152_16_8.wav,산에 가서 조금만 댕겨 지팽이 만들기 좋은 나무가 천지삐리립니다
st_set3_collectorgs238_speakergs2152_17_8.wav,다리도 아프고 날이 뜨거우니까네 저기 거렁지에서 잠시 쉬었다가 가갑시다
st_set3_collectorgs238_speakergs2152_18_9.wav,도리가 깨나 무거워가 허리 다칠 수 이쓰니까네 타작 때 살 뚜드리래요
st_set3_collectorgs238_speakergs2152_19_10.wav,옛날에는 특별한 간식이 없스니까네 옥수깽이나 감자 같은 걸 먹고 그랬습니다
st_set3_collectorgs238_speakergs2152_1_11.wav,둥가지로 쓸 나무는 또 갈라가 저쪼 담장 밑에 쌓아두만 됨니더
st_set3_collectorgs238_speakergs2152_20_8.wav,여기까 오시느라 욕는데 시원한 냉수부터 한 잔 드시이소
st_set3_collectorgs238_speakergs2152_21_9.wav,지진이 나 어떡 책상 밑으로 들어가 멈까가 지달려야 함니
st_set3_collectorgs238_speakergs2152_22_9.wav,요새 날씨가 가물어서 농사도 몬 짓고 계속 집에만 있으니까네 정말 답데
st_set3_collectorgs238_speakergs2152_23_9.wav,오랜만에 가족끼리 외식 한번 하자고 하는디 것도 몬하면 우 야았거요
st_set3_collectorgs238_speakergs2152_24_10.wav,새옷 이브니꺼네 사람이 달라 비는디 전부터 내가 옷 좀 사 입으라고 라 안 하더나
st_set3_collectorgs238_speakergs2152_25_9.wav,음 왔을 생선국을 보고 이거 비내가 서 떻게 무을 걱했었습니다
st_set3_collectorgs238_speakergs2152_26_9.wav,밀감이 너무 새그라워서 못 먹겠껜는데 냉장고에 다린 과일 좀 내올래요
st_set3_collectorgs238_speakergs2152_27_10.wav,오랜만에 조카를 보니꺼네 몬 알아볼 정도로 훌쩍 커 버리까 깜짝 놀떼이
st_set3_collectorgs238_speakergs2152_28_11.wav,수술비가 한두 푼이 아닌디 갑재기 돈 이바구를 하만 어쩌라는 말리고
st_set3_collectorgs238_speakergs2152_29_7.wav,추석 때 차례 지내면서 조상한테 감사하다꼬 인사를 잘해야 해야 덴데이
st_set3_collectorgs238_speakergs2152_2_7.wav,수박에 큰 맛있다고 하는디 참매는 작은 게 맛있다는 합니다
st_set3_collectorgs238_speakergs2152_30_9.wav,등더에 밑미치 다 껴졌젼는디 연고를 바르니까네 희한하구로 금방 까라안네요
st_set3_collectorgs238_speakergs2152_31_9.wav,나이가 드니까네 귀까 어두워져서 사람들이 무슨 말을 해도 해 해 잘 못 알아라습니다
st_set3_collectorgs238_speakergs2152_32_9.wav,아님께 차려 입고 가시면 사람들이 가쟁재이라고 많이 이 씀 하니더
st_set3_collectorgs238_speakergs2152_33_14.wav,애넘리에 을 다 빼끄러 가버려 없스니까네 만날 꽁당보리밥바께 몬 먹었지요
st_set3_collectorgs238_speakergs2152_34_9.wav,채에 걸리만 얼굴이 노랗게 돼 가지고 고 사람이 기운이 하나도 좋니더
st_set3_collectorgs238_speakergs2152_35_9.wav,대지머리 갖다 놓고 굿판 벌리만 동네 사람들 쭉 와가 기겡도 하고 그랬습니다
st_set3_collectorgs238_speakergs2152_36_9.wav,담장가 구디기가 어 지 어 아는 사람들은 다른 집 무시를 빼가지도 했지요
st_set3_collectorgs238_speakergs2152_37_7.wav,배리에 물리 병원에 가야지 된장 같은 거 마음대로 바르면 큰일 납니다
st_set3_collectorgs238_speakergs2152_38_7.wav,평생을 농사만 지으니까네 허리가 가 가 인자는 똑바리 걸을 수가 없습니다
st_set3_collectorgs238_speakergs2152_39_10.wav,닭을 달구통에 어 두 어 않으면 지 에 산짐승이 내려와가 물고 가고 버립니다
st_set3_collectorgs238_speakergs2152_3_7.wav,배아에 우예 짜는디 그 과정을 한번 씀해 주실람니까
st_set3_collectorgs238_speakergs2152_40_9.wav,콘센에 코드 많이 꼬꼽으면 불이 날 수 이쓰니까네 정말 위험합니다
st_set3_collectorgs238_speakergs2152_41_8.wav,자슥뜰 때문에 열심히 살았는데 인자 자슥뜨이 이러쿠럼 이 날 챙겨주니꺼네 고맙지요
st_set3_collectorgs238_speakergs2152_42_10.wav,태풍 때문에 가바람래미 씨 부니꺼네 산사태가 날까봐 잠을 한숨도 못 잤니다
st_set3_collectorgs238_speakergs2152_43_10.wav,배베를 짜다가 줄이 터져 삐만 끊어진 데를 마카 이사가 다시 합니다
st_set3_collectorgs238_speakergs2152_44_9.wav,동네에서 무신 사고라도 생기 마을 사람들이 굿재째이 불라가 하 고 그랬습니다
st_set3_collectorgs238_speakergs2152_45_8.wav,감기약 먹고 자부러울 때는 사고 날 수 이쓰니까네 겡운기 지 지 마시소
st_set3_collectorgs238_speakergs2152_46_7.wav,남자들은 농악도 하고 씨름도 하고 자들은 강수술래 하면서 놀라지요
st_set3_collectorgs238_speakergs2152_47_8.wav,덴장 이고 박 밥 해가 로 양념장으로 비 무 달 달짝게 게 합습니다
st_set3_collectorgs238_speakergs2152_48_9.wav,올해는 날씨가 조아가 농사도 잘 됐고 밭떼기로 팔고 하니까네 기분이 좋습니다
st_set3_collectorgs238_speakergs2152_49_9.wav,요새는 시간이 조금만 지나도 다 이저삐고 물건도 자 자주 가뿌래서 큰일입니다
st_set3_collectorgs238_speakergs2152_4_9.wav,마아을 모숨구는 날에는 사람들이 같이 것저 다니면서 품앗이를 함니더
st_set3_collectorgs238_speakergs2152_50_8.wav,상랑하면 쥐인하고 꾼 들 일꾼들이 음식도 농갈라 무고 술도 마시고 그습니다
st_set3_collectorgs238_speakergs2152_51_9.wav,우리 어이는 솜씨가 조아가 옷도 잘 맹글고 음슥도 잘 깔라고로 했습니다
st_set3_collectorgs238_speakergs2152_52_6.wav,윤디를 화루에 올려놓고 로 달궈가 윤디지를 하지요
st_set3_collectorgs238_speakergs2152_53_7.wav,지금 얼릉 밥상부터 차릴 테니까꺼네 배가 고프더라도 조금만 차므이소
st_set3_collectorgs238_speakergs2152_54_10.wav,소는 트래기 까만 것도 있고 빨간 것도 있는 그게도 누런른 게 기 제일 많지요
st_set3_collectorgs238_speakergs2152_55_12.wav,시아버님께서 늦게까지 안 들오면 이 네 불 켜놓고 밤새 다리고 그습니다
st_set3_collectorgs238_speakergs2152_56_10.wav,날이 춥고 손도 시럽지만 그래도 우리 이리꺼네 별로 피곤한 줄도 모리게따
st_set3_collectorgs238_speakergs2152_57_9.wav,올해는 날씨도 좋았고 비도 적당하구로 와 와가 농사가 정말 잘 편요
st_set3_collectorgs238_speakergs2152_58_8.wav,자슥 서울에 직장 댕기는디 바빠가 연락은 잘 몬 해도 잘 있지 안습니까
st_set3_collectorgs238_speakergs2152_59_10.wav,알아가 놀이공원에 가자고 저렇게 게 짭치는데 바빠도 한 번은 가 봅시다
st_set3_collectorgs238_speakergs2152_5_9.wav,여유가 있는 사람들은 개와집 때지을 때 보통 몇 칸짜리 집을 지었습니까
st_set3_collectorgs238_speakergs2152_60_7.wav,일이 힘들어도 돈 버이가 손주들 용돈이라도 줄 수 이쓰니께 좋지요
st_set3_collectorgs238_speakergs2152_61_8.wav,이 구두 신은 년이 나니께 굽이 다 가아라서 이제는 버리야게다
st_set3_collectorgs238_speakergs2152_62_7.wav,날이 더우면 소금을 조금을 넣고 추우면 많이 넣고 그래야 맛이 제대로 납니다
st_set3_collectorgs238_speakergs2152_63_8.wav,나물 무칠 때는 간을 간하게 맞춰야지 안 그러면 쓴 맛이 나서 안 돼
st_set3_collectorgs238_speakergs2152_64_9.wav,담장 납 돌 돌 이를 가지고 쭉 이어 만들기도 하는데 다 그렇지는 안아요
st_set3_collectorgs238_speakergs2152_65_8.wav,여기는 전에 살던 데보다 시설도 좋고 애들 학교도 정말 가까워서 도움도 좋아요
st_set3_collectorgs238_speakergs2152_66_7.wav,휴가 때만 되면 사람들이 여기 여기 놀러와서 쓰레를 이까 지 긋지로
st_set3_collectorgs238_speakergs2152_67_8.wav,오늘 비 올 것 같트니까네 우산 챙겨가고 이 지 말고 잘 챙겨가 와라
st_set3_collectorgs238_speakergs2152_68_8.wav,여기는 촌구석이라 병원에 가갈려고 면 면 차를 타고 한참을 나가야 됩니다
st_set3_collectorgs238_speakergs2152_69_7.wav,가족리 해돋이 보면서 다짐도 하고 소원도 해고 오고 해요
st_set3_collectorgs238_speakergs2152_6_10.wav,삼신할는 자슥들 공부 잘하고 가족들 건강하구로 달라고 빌었찌요
st_set3_collectorgs238_speakergs2152_70_7.wav,비거가 어제부터 열이 안 떨어지는다 큰이는 거 아닌지 모르겠다
st_set3_collectorgs238_speakergs2152_71_7.wav,코피가 멈추고 계 나면 병원에 가봐야 되거는 거 아네요
st_set3_collectorgs238_speakergs2152_72_6.wav,요새는 예물도 많이 하지만 옛날에 우리 결혼할 때에 각 좋했어요
st_set3_collectorgs238_speakergs2152_73_7.wav,여해는 가기려에 치를 넣고 꼬매메서 랬습니다
st_set3_collectorgs238_speakergs2152_74_6.wav,지금 안개도 짙고 파도가 높아서 배가 전혀 못 못 더예
st_set3_collectorgs238_speakergs2152_75_6.wav,이웃이 좀 시끄러워도 사이가 불편해질까 봐 그냥 참고 살습니다
st_set3_collectorgs238_speakergs2152_76_6.wav,지난주에 상추도 심어 아았으까 초쯤 되면 먹글 수 있을 겁니다
st_set3_collectorgs238_speakergs2152_77_6.wav,여기는 시골이라 교통이 좀 불편한디 공기도 깨하고 가 참 좋아요
st_set3_collectorgs238_speakergs2152_78_8.wav,시래기를 새끼에 엮어서 말려놨다가 나에 국 끓일 여때가면 먹면 맛있어요
